Day,Month,Year,site_name,genus_species,PA,Zone,Observer
4,august,2022,Mt Rose,Agriades podarce,3,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Phyciodes mylitta,2,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Colias eurytheme,3,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Pontia occidentalis,3,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Polites sabuleti tecumseh,3,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Thorybes mexicana nevada,1,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Nymphalis californica,1,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Limenitis lorquini,1,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Phyciodes campestris montana,1,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Chlosyne hoffmanni,1,2Meadow,CH_MF_EG
4,august,2022,Mt Rose,Polites sonora,1,2Meadow,CH_MF_EG
7,august,2022,Sierra Valley,Plebejus acmon,3,1Road,CH_MF
7,august,2022,Sierra Valley,Lycaeides melissa melissa,3,1Road,CH_MF
7,august,2022,Sierra Valley,Pontia occidentalis,3,1Road,CH_MF
7,august,2022,Sierra Valley,Pieris rapae,3,1Road,CH_MF
7,august,2022,Sierra Valley,Colias eurytheme,3,1Road,CH_MF
7,august,2022,Sierra Valley,Pontia protodice,1,1Road,CH_MF
7,august,2022,Sierra Valley,Papilio rutulus,1,1Road,CH_MF
7,august,2022,Sierra Valley,Papilio multicaudatus,1,1Road,CH_MF
7,august,2022,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CH_MF
7,august,2022,Sierra Valley,Polites sabuleti ssp.,2,1Road,CH_MF
7,august,2022,Sierra Valley,Ochlodes sylvanoides,3,1Road,CH_MF
7,august,2022,Sierra Valley,Phyciodes mylitta,3,1Road,CH_MF
7,august,2022,Sierra Valley,Cercyonis pegala boopis,2,1Road,CH_MF
7,august,2022,Sierra Valley,Cercyonis sthenele silvestris,1,1Road,CH_MF
7,august,2022,Sierra Valley,Vanessa annabella,1,1Road,CH_MF
7,august,2022,Sierra Valley,Pyrgus communis,2,1Road,CH_MF
7,august,2022,Sierra Valley,Junonia coenia,3,1Road,CH_MF
7,august,2022,Sierra Valley,Lycaena helloides,1,1Road,CH_MF
7,august,2022,Sierra Valley,Hesperia colorado idaho,1,1Road,CH_MF
7,august,2022,Sierra Valley,Plebejus acmon,3,2Lava,CH_MF
7,august,2022,Sierra Valley,Pontia beckerii,2,2Lava,CH_MF
7,august,2022,Sierra Valley,Pontia occidentalis,1,2Lava,CH_MF
11,august,2022,Donner Pass,Colias eurytheme,3,1Tracks,CH
11,august,2022,Donner Pass,Lycaena editha,3,1Tracks,CH
11,august,2022,Donner Pass,Plebejus acmon,3,1Tracks,CH
11,august,2022,Donner Pass,Phyciodes campestris montana,3,1Tracks,CH
11,august,2022,Donner Pass,Phyciodes mylitta,3,1Tracks,CH
11,august,2022,Donner Pass,Nymphalis antiopa,3,1Tracks,CH
11,august,2022,Donner Pass,Polites sonora,1,1Tracks,CH
11,august,2022,Donner Pass,Speyeria atlantis irene,3,1Tracks,CH
11,august,2022,Donner Pass,Limenitis lorquini,3,1Tracks,CH
11,august,2022,Donner Pass,Hesperia colorado harpalus,1,1Tracks,CH
11,august,2022,Donner Pass,Speyeria egleis,3,1Tracks,CH
11,august,2022,Donner Pass,Satyrium sylvinus,3,1Tracks,CH
11,august,2022,Donner Pass,Plebejus icarioides,1,1Tracks,CH
11,august,2022,Donner Pass,Lycaeides idas anna,3,1Tracks,CH
11,august,2022,Donner Pass,Polygonia zephyrus,1,1Tracks,CH
11,august,2022,Donner Pass,Lycaena arota arota,3,1Tracks,CH
11,august,2022,Donner Pass,Junonia coenia,2,1Tracks,CH
11,august,2022,Donner Pass,Lycaena nivalis,3,1Tracks,CH
11,august,2022,Donner Pass,Pyrgus communis,3,1Tracks,CH
11,august,2022,Donner Pass,Speyeria mormonia,3,1Tracks,CH
11,august,2022,Donner Pass,Habrodais grunus,1,1Tracks,CH
11,august,2022,Donner Pass,Plebejus saepiolus,1,1Tracks,CH
11,august,2022,Donner Pass,Vanessa virginiensis,1,1Tracks,CH
11,august,2022,Donner Pass,Lycaena heteronea,3,1Tracks,CH
11,august,2022,Donner Pass,Satyrium saepium,3,1Tracks,CH
11,august,2022,Donner Pass,Pontia occidentalis,3,1Tracks,CH
11,august,2022,Donner Pass,Pieris rapae,1,1Tracks,CH
11,august,2022,Donner Pass,Neophasia menapia,1,1Tracks,CH
11,august,2022,Donner Pass,Phyciodes campestris montana,3,2Meadow,CH
11,august,2022,Donner Pass,Satyrium sylvinus,3,2Meadow,CH
11,august,2022,Donner Pass,Limenitis lorquini,3,2Meadow,CH
11,august,2022,Donner Pass,Polites sabuleti tecumseh,1,2Meadow,CH
11,august,2022,Donner Pass,Speyeria egleis,1,2Meadow,CH
11,august,2022,Donner Pass,Speyeria mormonia,3,2Meadow,CH
11,august,2022,Donner Pass,Lycaena editha,3,2Meadow,CH
11,august,2022,Donner Pass,NA,NA,3Bridge,CH
12,august,2022,Castle Peak,Plebejus icarioides,2,1LowForest,CH_AT
12,august,2022,Castle Peak,Lycaena nivalis,3,1LowForest,CH_AT
12,august,2022,Castle Peak,Satyrium sylvinus,1,1LowForest,CH_AT
12,august,2022,Castle Peak,Speyeria mormonia,3,1LowForest,CH_AT
12,august,2022,Castle Peak,Lycaeides idas anna,3,1LowForest,CH_AT
12,august,2022,Castle Peak,Phyciodes campestris montana,2,1LowForest,CH_AT
12,august,2022,Castle Peak,Speyeria atlantis irene,3,1LowForest,CH_AT
12,august,2022,Castle Peak,Limenitis lorquini,3,1LowForest,CH_AT
12,august,2022,Castle Peak,Pyrgus communis,1,1LowForest,CH_AT
12,august,2022,Castle Peak,Phyciodes mylitta,1,1LowForest,CH_AT
12,august,2022,Castle Peak,Polygonia zephyrus,1,1LowForest,CH_AT
12,august,2022,Castle Peak,Speyeria egleis,3,2CastleAscent,CH_AT
12,august,2022,Castle Peak,Speyeria egleis,3,3Ridge,CH_AT
12,august,2022,Castle Peak,Papilio zelicaon,3,3Ridge,CH_AT
12,august,2022,Castle Peak,Limenitis lorquini,2,3Ridge,CH_AT
12,august,2022,Castle Peak,Satyrium fuliginosum fuliginosum,1,3Ridge,CH_AT
12,august,2022,Castle Peak,Plebejus shasta,3,3Ridge,CH_AT
12,august,2022,Castle Peak,Pontia occidentalis,3,3Ridge,CH_AT
12,august,2022,Castle Peak,Colias eurytheme,1,3Ridge,CH_AT
12,august,2022,Castle Peak,Colias eurytheme,1,4BasinDescent,CH_AT
12,august,2022,Castle Peak,Speyeria egleis,3,4BasinDescent,CH_AT
12,august,2022,Castle Peak,Danaus plexippus,1,4BasinDescent,CH_AT
12,august,2022,Castle Peak,Polygonia zephyrus,1,4BasinDescent,CH_AT
12,august,2022,Castle Peak,Phyciodes mylitta,1,4BasinDescent,CH_AT
12,august,2022,Castle Peak,Lycaeides idas anna,1,4BasinDescent,CH_AT
12,august,2022,Castle Peak,Lycaeides idas anna,3,5HighForest,CH_AT
12,august,2022,Castle Peak,Pyrgus communis,1,5HighForest,CH_AT
12,august,2022,Castle Peak,Hesperia juba,1,5HighForest,CH_AT
12,august,2022,Castle Peak,Limenitis lorquini,3,5HighForest,CH_AT
12,august,2022,Castle Peak,Speyeria egleis,3,5HighForest,CH_AT
12,august,2022,Castle Peak,Plebejus icarioides,2,5HighForest,CH_AT
12,august,2022,Castle Peak,Satyrium saepium,1,5HighForest,CH_AT
14,august,2022,Washington,Plebejus acmon,2,2Serp,MF
14,august,2022,Washington,Adelpha bredowii californica,3,1Valley,MF
14,august,2022,Washington,Papilio rutulus,3,1Valley,MF
19,august,2022,Lang Crossing,Lycaena editha,3,1Meadow,CH
19,august,2022,Lang Crossing,Lycaena arota arota,1,1Meadow,CH
19,august,2022,Lang Crossing,Colias eurytheme,1,1Meadow,CH
19,august,2022,Lang Crossing,Plebejus acmon,3,1Meadow,CH
19,august,2022,Lang Crossing,Phyciodes mylitta,3,1Meadow,CH
19,august,2022,Lang Crossing,Ochlodes sylvanoides,1,1Meadow,CH
19,august,2022,Lang Crossing,Speyeria hydaspe,1,2Forest,CH
19,august,2022,Lang Crossing,Ochlodes sylvanoides,1,2Forest,CH
19,august,2022,Lang Crossing,Euphilotes enoptes,3,2Forest,CH
19,august,2022,Lang Crossing,Junonia coenia,3,2Forest,CH
19,august,2022,Lang Crossing,Apodemia mormo,1,2Forest,CH
19,august,2022,Lang Crossing,Adelpha bredowii californica,3,2Forest,CH
19,august,2022,Lang Crossing,Cercyonis sthenele silvestris,2,2Forest,CH
19,august,2022,Lang Crossing,Plebejus acmon,2,3Chap,CH
19,august,2022,Lang Crossing,Adelpha bredowii californica,1,3Chap,CH
19,august,2022,Lang Crossing,Cercyonis sthenele silvestris,1,3Chap,CH
19,august,2022,Lang Crossing,Apodemia mormo,2,3Chap,CH
19,august,2022,Mt Rose,Speyeria egleis,3,1Forest,MF
19,august,2022,Mt Rose,Colias eurytheme,2,1Forest,MF
19,august,2022,Mt Rose,Nymphalis californica,1,1Forest,MF
19,august,2022,Mt Rose,Satyrium fuliginosum semiluna,3,1Forest,MF
19,august,2022,Mt Rose,Colias eurytheme,3,2Meadow,MF
19,august,2022,Mt Rose,Speyeria mormonia,3,2Meadow,MF
19,august,2022,Mt Rose,Pontia occidentalis,2,2Meadow,MF
19,august,2022,Mt Rose,Satyrium fuliginosum semiluna,1,3Alpine,MF
19,august,2022,Mt Rose,Lycaeides hybrid,3,3Alpine,MF
19,august,2022,Mt Rose,Plebejus icarioides,1,3Alpine,MF
19,august,2022,Mt Rose,Lycaena heteronea,1,3Alpine,MF
22,august,2022,Sierra Valley,Pontia occidentalis,1,2Lava,CH
22,august,2022,Sierra Valley,Pontia beckerii,1,2Lava,CH
22,august,2022,Sierra Valley,Lycaeides melissa melissa,1,2Lava,CH
22,august,2022,Sierra Valley,Plebejus acmon,1,2Lava,CH
22,august,2022,Sierra Valley,Pontia occidentalis,3,1Road,CH
22,august,2022,Sierra Valley,Colias eurytheme,3,1Road,CH
22,august,2022,Sierra Valley,Plebejus acmon,3,1Road,CH
22,august,2022,Sierra Valley,Polites sabuleti tecumseh,2,1Road,CH
22,august,2022,Sierra Valley,Hesperia juba,1,1Road,CH
22,august,2022,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CH
22,august,2022,Sierra Valley,Phyciodes mylitta,3,1Road,CH
22,august,2022,Sierra Valley,Pieris rapae,3,1Road,CH
22,august,2022,Sierra Valley,Lycaena helloides,2,1Road,CH
22,august,2022,Sierra Valley,Ochlodes sylvanoides,1,1Road,CH
22,august,2022,Sierra Valley,Junonia coenia,1,1Road,CH
24,august,2022,Castle Peak,Satyrium saepium,1,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Lycaeides idas anna,3,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Speyeria egleis,3,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Lycaena nivalis,2,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Colias eurytheme,2,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Vanessa annabella,1,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Speyeria atlantis irene,1,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Polygonia zephyrus,2,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Hesperia juba,1,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Lycaena arota arota,1,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Limenitis lorquini,1,1LowForest,MF_CH_CD
24,august,2022,Castle Peak,Speyeria egleis,3,2CastleAscent,MF_CH_CD
24,august,2022,Castle Peak,Speyeria egleis,3,3Ridge,MF_CH_CD
24,august,2022,Castle Peak,Colias eurytheme,2,3Ridge,MF_CH_CD
24,august,2022,Castle Peak,Papilio zelicaon,3,3Ridge,MF_CH_CD
24,august,2022,Castle Peak,Pontia occidentalis,2,3Ridge,MF_CH_CD
24,august,2022,Castle Peak,Plebejus icarioides,2,3Ridge,MF_CH_CD
24,august,2022,Castle Peak,Plebejus acmon,1,3Ridge,MF_CH_CD
24,august,2022,Castle Peak,Speyeria egleis,3,4BasinDescent,MF_CH_CD
24,august,2022,Castle Peak,Colias eurytheme,3,4BasinDescent,MF_CH_CD
24,august,2022,Castle Peak,Vanessa annabella,1,4BasinDescent,MF_CH_CD
24,august,2022,Castle Peak,Polygonia zephyrus,1,4BasinDescent,MF_CH_CD
24,august,2022,Castle Peak,Colias eurytheme,2,5HighForest,MF_CH_CD
24,august,2022,Castle Peak,Plebejus icarioides,1,5HighForest,MF_CH_CD
25,august,2022,Donner Pass,Lycaena arota arota,3,1Tracks,CH
25,august,2022,Donner Pass,Plebejus acmon,3,1Tracks,CH
25,august,2022,Donner Pass,Colias eurytheme,3,1Tracks,CH
25,august,2022,Donner Pass,Lycaena editha,3,1Tracks,CH
25,august,2022,Donner Pass,Speyeria atlantis irene,3,1Tracks,CH
25,august,2022,Donner Pass,Speyeria egleis,3,1Tracks,CH
25,august,2022,Donner Pass,Speyeria mormonia,3,1Tracks,CH
25,august,2022,Donner Pass,Satyrium sylvinus,3,1Tracks,CH
25,august,2022,Donner Pass,Satyrium saepium,3,1Tracks,CH
25,august,2022,Donner Pass,Phyciodes mylitta,1,1Tracks,CH
25,august,2022,Donner Pass,Pontia occidentalis,1,1Tracks,CH
25,august,2022,Donner Pass,Lycaena heteronea,2,1Tracks,CH
25,august,2022,Donner Pass,Ochlodes sylvanoides,3,1Tracks,CH
25,august,2022,Donner Pass,Neophasia menapia,3,1Tracks,CH
25,august,2022,Donner Pass,Polygonia zephyrus,1,1Tracks,CH
25,august,2022,Donner Pass,Colias eurytheme,1,2Meadow,CH
25,august,2022,Donner Pass,Lycaena editha,1,2Meadow,CH
25,august,2022,Donner Pass,Lycaena nivalis,2,2Meadow,CH
25,august,2022,Donner Pass,Speyeria atlantis irene,1,2Meadow,CH
25,august,2022,Donner Pass,Plebejus acmon,1,3Bridge,CH
30,august,2022,Washington,Plebejus acmon,3,2Serp,MF
30,august,2022,Washington,Pyrgus communis,1,2Serp,MF
30,august,2022,Washington,Adelpha bredowii californica,3,1Valley,MF
30,august,2022,Washington,Ochlodes sylvanoides,2,1Valley,MF
30,august,2022,Washington,Coenonympha tullia california,1,1Valley,MF
30,august,2022,Washington,Papilio rutulus,1,1Valley,MF
30,august,2022,Washington,Pyrgus communis,2,1Valley,MF
30,august,2022,Washington,Pontia protodice,1,1Valley,MF
31,august,2022,Mt Rose,Speyeria mormonia,3,1Forest,CH_CD
31,august,2022,Mt Rose,Speyeria egleis,3,1Forest,CH_CD
31,august,2022,Mt Rose,Hesperia juba,1,1Forest,CH_CD
31,august,2022,Mt Rose,Polites sonora,1,1Forest,CH_CD
31,august,2022,Mt Rose,Nymphalis antiopa,1,1Forest,CH_CD
31,august,2022,Mt Rose,Colias eurytheme,3,1Forest,CH_CD
31,august,2022,Mt Rose,Speyeria mormonia,3,2Meadow,CH_CD
31,august,2022,Mt Rose,Colias eurytheme,2,2Meadow,CH_CD
31,august,2022,Mt Rose,Colias eurytheme,1,3Alpine,CH_CD
2,september,2022,Lang Crossing,Plebejus acmon,3,1Meadow,MF_CH
2,september,2022,Lang Crossing,Ochlodes sylvanoides,3,1Meadow,MF_CH
2,september,2022,Lang Crossing,Phyciodes mylitta,3,1Meadow,MF_CH
2,september,2022,Lang Crossing,Adelpha bredowii californica,3,1Meadow,MF_CH
2,september,2022,Lang Crossing,Lycaena arota arota,2,1Meadow,MF_CH
2,september,2022,Lang Crossing,Junonia coenia,1,1Meadow,MF_CH
2,september,2022,Lang Crossing,Limenitis lorquini,1,1Meadow,MF_CH
2,september,2022,Lang Crossing,Nymphalis antiopa,1,1Meadow,MF_CH
2,september,2022,Lang Crossing,Ochlodes sylvanoides,1,2Forest,MF_CH
2,september,2022,Lang Crossing,Limenitis lorquini,1,2Forest,MF_CH
2,september,2022,Lang Crossing,Cercyonis sthenele silvestris,2,2Forest,MF_CH
2,september,2022,Lang Crossing,Apodemia mormo,3,2Forest,MF_CH
2,september,2022,Lang Crossing,Speyeria hydaspe,1,2Forest,MF_CH
2,september,2022,Lang Crossing,Plebejus acmon,3,3Chap,MF_CH
2,september,2022,Lang Crossing,Ochlodes sylvanoides,3,3Chap,MF_CH
2,september,2022,Lang Crossing,Adelpha bredowii californica,1,3Chap,MF_CH
2,september,2022,Lang Crossing,Apodemia mormo,3,3Chap,MF_CH
2,september,2022,Lang Crossing,Pieris rapae,2,3Chap,MF_CH
5,september,2022,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CH
5,september,2022,Sierra Valley,Plebejus acmon,1,1Road,CH
5,september,2022,Sierra Valley,Polites sabuleti tecumseh,3,1Road,CH
5,september,2022,Sierra Valley,Colias eurytheme,3,1Road,CH
5,september,2022,Sierra Valley,Lycaena helloides,3,1Road,CH
5,september,2022,Sierra Valley,Ochlodes sylvanoides,3,1Road,CH
5,september,2022,Sierra Valley,Pontia occidentalis,3,1Road,CH
5,september,2022,Sierra Valley,Pieris rapae,3,1Road,CH
5,september,2022,Sierra Valley,Phyciodes mylitta,3,1Road,CH
5,september,2022,Sierra Valley,Coenonympha tullia ampelos,3,2Lava,CH
7,september,2022,Castle Peak,Speyeria mormonia,2,1LowForest,CH
7,september,2022,Castle Peak,Colias eurytheme,3,1LowForest,CH
7,september,2022,Castle Peak,Polygonia zephyrus,3,1LowForest,CH
7,september,2022,Castle Peak,Phyciodes mylitta,3,1LowForest,CH
7,september,2022,Castle Peak,Strymon melinus,1,1LowForest,CH
7,september,2022,Castle Peak,Lycaeides idas anna,1,1LowForest,CH
7,september,2022,Castle Peak,Vanessa virginiensis,2,1LowForest,CH
7,september,2022,Castle Peak,Lycaena nivalis,1,1LowForest,CH
7,september,2022,Castle Peak,Speyeria egleis,1,1LowForest,CH
7,september,2022,Castle Peak,NA,NA,2CastleAscent,CH
7,september,2022,Castle Peak,Pontia occidentalis,3,3Ridge,CH
7,september,2022,Castle Peak,Speyeria egleis,3,3Ridge,CH
7,september,2022,Castle Peak,Colias eurytheme,3,4BasinDescent,CH
7,september,2022,Castle Peak,Plebejus acmon,1,5HighForest,CH
7,september,2022,Castle Peak,Phyciodes mylitta,1,5HighForest,CH
8,september,2022,Donner Pass,Colias eurytheme,3,1Tracks,CH
8,september,2022,Donner Pass,Pieris rapae,1,1Tracks,CH
8,september,2022,Donner Pass,Limenitis lorquini,2,1Tracks,CH
8,september,2022,Donner Pass,Phyciodes mylitta,3,1Tracks,CH
8,september,2022,Donner Pass,Plebejus acmon,3,1Tracks,CH
8,september,2022,Donner Pass,Lycaena helloides,3,1Tracks,CH
8,september,2022,Donner Pass,Adelpha bredowii californica,1,1Tracks,CH
8,september,2022,Donner Pass,Speyeria mormonia,1,1Tracks,CH
8,september,2022,Donner Pass,Pontia protodice,2,1Tracks,CH
8,september,2022,Donner Pass,Lycaena editha,1,1Tracks,CH
8,september,2022,Donner Pass,Neophasia menapia,2,1Tracks,CH
8,september,2022,Donner Pass,Nymphalis antiopa,1,1Tracks,CH
8,september,2022,Donner Pass,Satyrium saepium,3,1Tracks,CH
8,september,2022,Donner Pass,Vanessa virginiensis,3,1Tracks,CH
8,september,2022,Donner Pass,Ochlodes sylvanoides,3,1Tracks,CH
8,september,2022,Donner Pass,Satyrium sylvinus,1,1Tracks,CH
8,september,2022,Donner Pass,Speyeria atlantis irene,1,1Tracks,CH
8,september,2022,Donner Pass,Speyeria zerene,3,1Tracks,CH
8,september,2022,Donner Pass,Speyeria coronis,1,1Tracks,CH
8,september,2022,Donner Pass,Hesperia juba,3,1Tracks,CH
8,september,2022,Donner Pass,Pontia occidentalis,3,1Tracks,CH
8,september,2022,Donner Pass,Polygonia zephyrus,1,1Tracks,CH
8,september,2022,Donner Pass,Strymon melinus,1,1Tracks,CH
8,september,2022,Donner Pass,Vanessa cardui,1,1Tracks,CH
8,september,2022,Donner Pass,Vanessa annabella,1,1Tracks,CH
8,september,2022,Donner Pass,Colias eurytheme,1,2Meadow,CH
8,september,2022,Donner Pass,Phyciodes mylitta,1,2Meadow,CH
8,september,2022,Donner Pass,Colias eurytheme,1,3Bridge,CH
13,september,2022,Washington,Ochlodes sylvanoides,1,2Serp,MF
13,september,2022,Washington,Hesperia juba,1,2Serp,MF
13,september,2022,Washington,Junonia coenia,1,2Serp,MF
13,september,2022,Washington,Hesperia colorado ssp.,3,2Serp,MF
13,september,2022,Washington,Plebejus acmon,2,2Serp,MF
13,september,2022,Washington,Adelpha bredowii californica,3,1Valley,MF
13,september,2022,Washington,Plebejus acmon,1,1Valley,MF
13,september,2022,Washington,Cercyonis sthenele silvestris,1,1Valley,MF
13,september,2022,Washington,Phyciodes mylitta,1,1Valley,MF
16,september,2022,Mt Rose,Colias eurytheme,2,1Forest,MF
16,september,2022,Mt Rose,Polygonia zephyrus,1,1Forest,MF
16,september,2022,Mt Rose,Speyeria mormonia,3,2Meadow,MF
16,september,2022,Mt Rose,Polygonia zephyrus,2,2Meadow,MF
16,september,2022,Mt Rose,Nymphalis antiopa,1,2Meadow,MF
22,september,2022,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CH
22,september,2022,Sierra Valley,Plebejus acmon,3,1Road,CH
22,september,2022,Sierra Valley,Lycaena helloides,3,1Road,CH
22,september,2022,Sierra Valley,Pontia protodice,1,1Road,CH
22,september,2022,Sierra Valley,Pieris rapae,3,1Road,CH
22,september,2022,Sierra Valley,Colias eurytheme,3,1Road,CH
22,september,2022,Sierra Valley,Pontia occidentalis,3,1Road,CH
22,september,2022,Sierra Valley,Atlides halesus,1,1Road,CH
22,september,2022,Sierra Valley,Polites sabuleti tecumseh,3,1Road,CH
22,september,2022,Sierra Valley,Ochlodes sylvanoides,3,1Road,CH
22,september,2022,Sierra Valley,Junonia coenia,3,1Road,CH
22,september,2022,Sierra Valley,Hesperia juba,1,1Road,CH
22,september,2022,Sierra Valley,Pyrgus communis,1,1Road,CH
22,september,2022,Sierra Valley,Plebejus acmon,2,2Lava,CH
22,september,2022,Sierra Valley,Coenonympha tullia ampelos,3,2Lava,CH
22,september,2022,Sierra Valley,Pontia occidentalis,3,2Lava,CH
23,september,2022,Castle Peak,Colias eurytheme,3,1LowForest,MF
23,september,2022,Castle Peak,Nymphalis californica,1,1LowForest,MF
23,september,2022,Castle Peak,Phyciodes mylitta,3,1LowForest,MF
23,september,2022,Castle Peak,Limenitis lorquini,1,1LowForest,MF
23,september,2022,Castle Peak,Polygonia zephyrus,2,1LowForest,MF
23,september,2022,Castle Peak,Colias eurytheme,2,2CastleAscent,MF
23,september,2022,Castle Peak,Colias eurytheme,1,3Ridge,MF
23,september,2022,Castle Peak,Phyciodes mylitta,1,3Ridge,MF
23,september,2022,Castle Peak,Polygonia zephyrus,1,3Ridge,MF
23,september,2022,Castle Peak,Pontia occidentalis,1,3Ridge,MF
23,september,2022,Castle Peak,Colias eurytheme,1,4BasinDescent,MF
23,september,2022,Castle Peak,Speyeria egleis,1,4BasinDescent,MF
23,september,2022,Lang Crossing,Colias eurytheme,3,1Meadow,CH
23,september,2022,Lang Crossing,Plebejus acmon,3,1Meadow,CH
23,september,2022,Lang Crossing,Phyciodes mylitta,3,1Meadow,CH
23,september,2022,Lang Crossing,Nymphalis antiopa,1,1Meadow,CH
23,september,2022,Lang Crossing,Junonia coenia,3,1Meadow,CH
23,september,2022,Lang Crossing,Adelpha bredowii californica,1,1Meadow,CH
23,september,2022,Lang Crossing,Pieris rapae,1,1Meadow,CH
23,september,2022,Lang Crossing,Lycaena helloides,1,1Meadow,CH
23,september,2022,Lang Crossing,Plebejus acmon,1,2Forest,CH
23,september,2022,Lang Crossing,Adelpha bredowii californica,2,2Forest,CH
23,september,2022,Lang Crossing,Phyciodes mylitta,1,2Forest,CH
23,september,2022,Lang Crossing,Apodemia mormo,1,3Chap,CH
23,september,2022,Lang Crossing,Ochlodes sylvanoides,2,3Chap,CH
23,september,2022,Lang Crossing,Colias eurytheme,1,3Chap,CH
23,september,2022,Lang Crossing,Plebejus acmon,1,3Chap,CH
23,september,2022,Lang Crossing,Lycaena helloides,1,3Chap,CH
23,september,2022,Lang Crossing,Adelpha bredowii californica,1,3Chap,CH
24,september,2022,Donner Pass,Vanessa virginiensis,2,1Tracks,CH
24,september,2022,Donner Pass,Phyciodes mylitta,3,1Tracks,CH
24,september,2022,Donner Pass,Colias eurytheme,3,1Tracks,CH
24,september,2022,Donner Pass,Ochlodes sylvanoides,3,1Tracks,CH
24,september,2022,Donner Pass,Polygonia zephyrus,3,1Tracks,CH
24,september,2022,Donner Pass,Plebejus acmon,3,1Tracks,CH
24,september,2022,Donner Pass,Junonia coenia,2,1Tracks,CH
24,september,2022,Donner Pass,Hesperia juba,3,1Tracks,CH
24,september,2022,Donner Pass,Pontia occidentalis,1,1Tracks,CH
24,september,2022,Donner Pass,Nymphalis californica,2,1Tracks,CH
24,september,2022,Donner Pass,Nymphalis antiopa,2,1Tracks,CH
24,september,2022,Donner Pass,Satyrium saepium,3,1Tracks,CH
24,september,2022,Donner Pass,Vanessa annabella,2,1Tracks,CH
24,september,2022,Donner Pass,Speyeria coronis,1,1Tracks,CH
24,september,2022,Donner Pass,NA,NA,2Meadow,CH
